ID,Name,Description,Add,Tel,CoverImage,TagsStr,PriceLevel,AvgPrice,City,Town,ServiceTime,Parking,Payment,Website,GoogleMap,Px,Py,Region,Google_Status,Google_Reviews,Google_Photos,Place_ID,desc_len,V6_2_Description,Category,Tags,Cosine_Score,Confidence_Percent,Refined_Text
C3_395000000A_001060,阿輝炒鱔魚,鱔魚意麵是台南特有名產。大火快炒後鱔魚的清脆爽口，加上台南的名產--意麵，以特別製作的精中寬麵條，經油炸處理製成再搭配獨特酸甜配料，烈火轟炒，轉眼間熱騰騰鱔魚意麵挑人食慾。,臺南市704北區公園路864號,886-6-2824606,,,$,1644.0,臺南市,北區,週一~週日15:00~00:00,請參考周邊路邊停車格或收費停車場,Cash,https://lifeintainan.com/hsu-eelnoodles/,https://www.google.com/maps/search/?api=1&query=%E9%98%BF%E8%BC%9D%E7%82%92%E9%B1%94%E9%AD%9A%20%E8%87%BA%E5%8D%97%E5%B8%82704%E5%8C%97%E5%8D%80%E5%85%AC%E5%9C%92%E8%B7%AF864%E8%99%9F,120.21259,23.01395,South,,,,ChIJr52tQGF2bjQR6s6o9VFFRsE,,【阿輝炒鱔魚】。臺南市北區。特色店家。平價實惠。主打食慾與意麵，空間呈現在地庶民風味風格，在地庶民風味。,特色店家,"{'category': '特色店家', 'scenario': ['在地庶民風味'], 'has_parking': True, 'price_level': '$', 'is_late_night': True}",0.5449,17.14,【阿輝炒鱔魚】。臺南市北區。特色店家。平價實惠。主打食慾與意麵，空間呈現在地庶民風味風格，在地庶民風味。
C3_376470000A_000169,松本坊彩頭酥創始店,在現任負責人施政宏的苦心鑽研開發下，本店招牌彩頭酥堅持純手工桿皮、用鹹蘿蔔絲當內餡，加上甜味綠豆沙餡，以半鹹酥中和在一起的特殊口感著稱，近年研發出紅豆、山藥、綠茶、芋頭、松子五種口味。,彰化縣鹿港鎮中山路417號,886-4-7775351,,,$$,886.0,彰化縣,鹿港鎮,平日10:00-19:00，假日09:00-20:00，電話洽詢,請參考周邊路邊停車格或收費停車場,Cash,https://matsumoto.tw/,https://www.google.com/maps/search/?api=1&query=%E6%9D%BE%E6%9C%AC%E5%9D%8A%E5%BD%A9%E9%A0%AD%E9%85%A5%E5%89%B5%E5%A7%8B%E5%BA%97%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E9%B9%BF%E6%B8%AF%E9%8E%AE%E4%B8%AD%E5%B1%B1%E8%B7%AF417%E8%99%9F,120.430973,24.059065,Central,Active/Open,82.0,10.0,ChIJdznBaeNFaTQR3JCYc4v9eUg,,【松本坊彩頭酥創始店】。彰化縣鹿港鎮。特色店家。中價位餐廳。主打綠豆沙與芋頭，空間呈現家庭聚餐風格，適合家庭聚餐，在地庶民風味。,特色店家,"{'category': '特色店家', 'scenario': ['適合家庭聚餐', '在地庶民風味'], 'has_parking': True, 'price_level': '$$', 'is_late_night': False}",0.5446,17.07,【松本坊彩頭酥創始店】。彰化縣鹿港鎮。特色店家。中價位餐廳。主打綠豆沙與芋頭，空間呈現家庭聚餐風格，適合家庭聚餐，在地庶民風味。
C3_376430000A_000448,解放咖啡館,位於桃園大溪區中山路上的解放咖啡館3.0，從滿牆是五○、六○年代的電影海報及音樂的復興路小巷轉角的2樓，搬遷到歷史建物的老屋中。老闆收藏的二千多張搖滾、爵士、電影原聲帶，披頭四等早期流行樂不絕於耳。在歷史的老屋中欣賞處處可見的手作痕跡，走累了或需要補充咖啡因時，歡迎來這歇一歇，品嚐一杯老闆用心烘培的好咖啡！招牌：塞風式咖啡，自家烘焙各國精選莊園咖啡，自製披薩，自製蛋糕，冰淇淋鬆餅，烤雞鬆餅。貼心提醒：●平均消費：$100-$200／每人。●每人最低消費為一杯飲料、或咖啡豆一包、或掛耳包10入。●週三、週四公休。,桃園市335大溪區中山路19號,886-3-3871801,,,$$,970.0,桃園市,大溪區,週三週四公休，週一週二週五11:00~19:00，週六週日11:30~21:00,路邊收費停車：公有橋頭停車場：平面停車場大型車15格，小型車418格。公有月眉停車場：平面停車場大型車8格，小型車130格。,Cash,http://reliefcafe.pixnet.net/,https://www.google.com/maps/search/?api=1&query=%E8%A7%A3%E6%94%BE%E5%92%96%E5%95%A1%E9%A4%A8%20%E6%A1%83%E5%9C%92%E5%B8%82335%E5%A4%A7%E6%BA%AA%E5%8D%80%E4%B8%AD%E5%B1%B1%E8%B7%AF19%E8%99%9F,121.28681,24.88168,North,Active/Open,,,ChIJA7e_5SAYaDQRgcevHP_jJJY,258.0,【解放咖啡館】。桃園市大溪區。複合式咖啡館。義式料理。中價位餐廳。主打冰淇淋與電影，空間呈現文青設計感空間風格，浪漫約會氛圍，在地庶民風味。,複合式咖啡館,"{'category': '複合式咖啡館', 'scenario': ['浪漫約會氛圍', '在地庶民風味'], 'has_parking': True, 'price_level': '$$', 'is_late_night': False}",0.5429,16.72,【解放咖啡館】。桃園市大溪區。複合式咖啡館。義式料理。中價位餐廳。主打冰淇淋與電影，空間呈現文青設計感空間風格，浪漫約會氛圍，在地庶民風味。
C3_395000000A_002285,蠻牛牛肉涮涮鍋,開店至今14餘年，牛肉湯的美味深獲在地人喜愛，每天牛肉湯以牛大骨熬煮之外，另加入五種蔬果慢火熬煮一天，使湯頭更加鮮甜，另外餐點除了新鮮現宰牛肉湯之外，店家老闆推薦在地人必點餐點「牛肉炒飯」，新鮮牛肉搭配上米飯粒粒分明，滿足每個在地人的胃。,臺南市新營區復興路102之1號,886-6-6377361,,,$,2005.0,臺南市,新營區,週一~週日9:00-01:00,請參考周邊路邊停車格或收費停車場,Cash,https://www.twtainan.net/zh-tw/shop/consume/2285/,https://www.google.com/maps/search/?api=1&query=%E8%A0%BB%E7%89%9B%E7%89%9B%E8%82%89%E6%B6%AE%E6%B6%AE%E9%8D%8B%20%E8%87%BA%E5%8D%97%E5%B8%82730%E6%96%B0%E7%87%9F%E5%8D%80%E4%B8%89%E4%BB%99%E9%87%8C%E5%BE%A9%E8%88%88%E8%B7%AF102%E4%B9%8B1%E8%99%9F,120.31069,23.30342,South,Active/Open,37.0,10.0,ChIJRWp1S9iFbjQRc52NhGC8oL8,,【蠻牛牛肉涮涮鍋】。臺南市新營區。特色店家。平價實惠。主打牛肉湯與湯頭，空間呈現在地庶民風味風格，在地庶民風味。,特色店家,"{'category': '特色店家', 'scenario': ['在地庶民風味'], 'has_parking': True, 'price_level': '$', 'is_late_night': True}",0.5386,15.84,【蠻牛牛肉涮涮鍋】。臺南市新營區。特色店家。平價實惠。主打牛肉湯與湯頭，空間呈現在地庶民風味風格，在地庶民風味。
C3_376440000A_000040,丹頂鶴中日式創意料理,丹頂鶴中日式創意料理，單點的天婦羅炸蝦內有兩條大蝦、地瓜條、新鮮香菇、茄子等。而烤鰻魚串帶皮之故，有一種脆中帶勁的口感，富含膠質。老闆表示，人多時推薦深海大目鰱魚，正值當令季節佳餚，可以一魚兩吃，由客人決定，清蒸或煮湯皆宜。,新竹縣關西鎮新城段荸子園28 號,886-3-5877388,,,$$,249.0,新竹縣,關西鎮,11:00-20:00，週二公休,請參考周邊路邊停車格或收費停車場,Cash,https://ctinas604.pixnet.net/blog/posts/17340540926,https://www.google.com/maps/search/?api=1&query=%E4%B8%B9%E9%A0%82%E9%B6%B4%E4%B8%AD%E6%97%A5%E5%BC%8F%E5%89%B5%E6%84%8F%E6%96%99%E7%90%86%20%E6%96%B0%E7%AB%B9%E7%B8%A3%E9%97%9C%E8%A5%BF%E9%8E%AE%E6%96%B0%E5%9F%8E%E6%AE%B5%E8%8D%B8%E5%AD%90%E5%9C%9228%20%E8%99%9F,121.179,24.7931,North,Active/Open,,,ChIJJVNZmTI_aDQRK0k8kLdtcuI,112.0,【丹頂鶴中日式創意料理】。新竹縣關西鎮。特色餐廳。日式料理。中價位餐廳。主打香菇與地瓜，空間呈現在地庶民風味風格，浪漫約會氛圍，在地庶民風味。,特色餐廳,"{'category': '特色餐廳', 'scenario': ['浪漫約會氛圍', '在地庶民風味'], 'has_parking': True, 'price_level': '$$', 'is_late_night': False}",0.5303,14.25,【丹頂鶴中日式創意料理】。新竹縣關西鎮。特色餐廳。日式料理。中價位餐廳。主打香菇與地瓜，空間呈現在地庶民風味風格，浪漫約會氛圍，在地庶民風味。
C3_376580000A_000057,鄭家魚丸燕圓,早在光復以前，靠近東門市場附近就有一個挑著竹扁擔，沿街叫賣魚丸、燕丸的鄭老伯在那做生意。至今傳到第三代，足足歷經八十年歷史，可謂城隍廟內一等一的老字號。傳承五代的百年手工技藝，以選料嚴謹的鯊魚丸與特製燕圓，構築出新竹城隍廟旁最具代表性的古早味地標。口感Q彈的魚丸包裹著鮮甜內餡，搭配全豬肉製皮的燕圓與清香大骨湯，讓無數饕客在簡樸小店中品嚐到一甲子的堅持與溫潤。,新竹市北區中山路75號,886-3-5258189,,,$,2819.0,新竹市,北區,一~日7:00~22:30,請參考周邊路邊停車格或收費停車場,Cash,https://yoti.life/hsinchu-food-16/,https://www.google.com/maps/search/?api=1&query=%E9%84%AD%E5%AE%B6%E9%AD%9A%E4%B8%B8%E7%87%95%E4%B8%B8%20%E6%96%B0%E7%AB%B9%E5%B8%82%E5%8C%97%E5%8D%80%E4%B8%AD%E5%B1%B1%E8%B7%AF75%E8%99%9F,120.96565,24.80456,North,Active/Open,240.0,10.0,ChIJJ1h0GsA1aDQR0EOM-WRsJV4,,【鄭家魚丸燕圓】。新竹市北區。特色店家。平價實惠。主打古早味與代表性，空間呈現在地庶民風味風格，在地庶民風味。,特色店家,"{'category': '特色店家', 'scenario': ['在地庶民風味'], 'has_parking': True, 'price_level': '$', 'is_late_night': True}",0.5284,13.89,【鄭家魚丸燕圓】。新竹市北區。特色店家。平價實惠。主打古早味與代表性，空間呈現在地庶民風味風格，在地庶民風味。
C3_376580000A_000013,漁香甜不辣,本店販賣魚餅、魚條、魚棗、魚丸。魚餅是由新鮮魚漿加入新鮮洋蔥製作。魚條則是以豬肉加少許胡椒提味。魚棗是以魚漿加入大量雞蛋打發而成的。魚丸則是最古老最傳統的製作方式加入芹菜與油蔥酥，本店每一種食材都是每天新鮮製作。,新竹市北區中央路77號,886-3-5238843,,,$,333.0,新竹市,北區,一~日10:00~21:00,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/YuHsiang.Hsinchu/?locale=zh_TW,https://www.google.com/maps/search/?api=1&query=%E6%BC%81%E9%A6%99%E7%94%9C%E4%B8%8D%E8%BE%A3%20%E6%96%B0%E7%AB%B9%E5%B8%82%E5%8C%97%E5%8D%80%E4%B8%AD%E5%A4%AE%E8%B7%AF77%E8%99%9F,120.968263,24.805442,North,Active/Open,546.0,10.0,ChIJ_R-zr8E1aDQRAp0aqUw66sg,,【漁香甜不辣】。新竹市北區。特色店家。平價實惠。主打魚餅與油蔥酥，空間呈現在地庶民風味風格，在地庶民風味，文青設計感空間。,特色店家,"{'category': '特色店家', 'scenario': ['在地庶民風味', '文青設計感空間'], 'has_parking': True, 'price_level': '$', 'is_late_night': False}",0.5278,13.78,【漁香甜不辣】。新竹市北區。特色店家。平價實惠。主打魚餅與油蔥酥，空間呈現在地庶民風味風格，在地庶民風味，文青設計感空間。
C3_376470000A_000220,西門肉圓仔湯,西門肉圓仔湯最好吃的當然就是招牌「肉圓仔湯」（鹹湯圓），外皮類似水晶餃皮，吃起來Q彈有嚼勁，再配一碗魷魚肉羹，真是超級享受！,彰化縣彰化市永興街56號,886-4-7244505,,,$,850.0,彰化縣,彰化市,16:10–19:30，週一、二休,請參考周邊路邊停車格或收費停車場,Cash,http://paas.cmoremap.com.tw/pda_1_4_memo_2.php?mid=&t1id=10&ttable=changhua_20120209204809&tid1=5&ttable1=changhua_20120304165537&tid2=81&maid=changhua&ttable2=,https://www.google.com/maps/search/?api=1&query=%E8%A5%BF%E9%96%80%E8%82%89%E5%9C%93%E4%BB%94%E6%B9%AF%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E6%B0%B8%E8%88%88%E8%A1%9756%E8%99%9F,120.538398,24.078989,Central,Active/Open,246.0,10.0,ChIJjQaVtpE4aTQR01Huw9ySVYI,,【西門肉圓仔湯】。彰化縣彰化市。特色店家。平價實惠。主打魷魚肉羹與湯圓，空間呈現在地庶民風味風格，在地庶民風味。,特色店家,"{'category': '特色店家', 'scenario': ['在地庶民風味'], 'has_parking': True, 'price_level': '$', 'is_late_night': False}",0.524,13.13,【西門肉圓仔湯】。彰化縣彰化市。特色店家。平價實惠。主打魷魚肉羹與湯圓，空間呈現在地庶民風味風格，在地庶民風味。
C3_376490000A_000260,日日興現宰羊肉爐,如果你冷，就來一碗清燉羊肉湯吧。大埤鄉的日日興，除了擁有超高人氣外，更能吃到一整隻羊料理。主打現宰羊肉，湯頭搭配嫩薑去腥，鮮甜的清燉口味，不油不膩十分清爽，天冷時來上一碗，暖心又暖胃！此外，羊油麵線、炒青菜類，也是本店必點搭配餐食。,雲林縣大埤鄉延平路三段590號,886-5-5910442,,,$$,280.0,雲林縣,大埤鄉,10:00-00:00,請參考周邊路邊停車格或收費停車場,Cash,https://eeooa0314.tw/blog/posts/9578129234,https://www.google.com/maps/search/?api=1&query=%E6%97%A5%E6%97%A5%E8%88%88%E7%8F%BE%E5%AE%B0%E7%BE%8A%E8%82%89%E7%88%90%20%E9%9B%B2%E6%9E%97%E7%B8%A3%E5%A4%A7%E5%9F%A4%E9%84%89%E5%BB%B6%E5%B9%B3%E8%B7%AF%E4%B8%89%E6%AE%B5590%E8%99%9F,120.468,23.63196,Central,Active/Open,2915.0,10.0,ChIJF-sz-wW5bjQRFlS31ou1vlk,,【日日興現宰羊肉爐】。雲林縣大埤鄉。特色餐廳。中價位餐廳。主打羊肉湯與湯頭，空間呈現在地庶民風味風格，在地庶民風味。,特色餐廳,"{'category': '特色餐廳', 'scenario': ['在地庶民風味'], 'has_parking': True, 'price_level': '$$', 'is_late_night': True}",0.5238,13.09,【日日興現宰羊肉爐】。雲林縣大埤鄉。特色餐廳。中價位餐廳。主打羊肉湯與湯頭，空間呈現在地庶民風味風格，在地庶民風味。
C3_376470000A_000313,李老城肉脯店,李老城肉脯店是北斗三大名產之一，在北斗已經飄著肉乾香八十餘年。,彰化縣北斗鎮斗苑路1段190號,886-4-8882372,,,$$,242.0,彰化縣,北斗鎮,09:00–21:00,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/leelaocheng/,https://www.google.com/maps/search/?api=1&query=%E6%9D%8E%E8%80%81%E5%9F%8E%E8%82%89%E8%84%AF%E5%BA%97%20%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%8C%97%E6%96%97%E9%8E%AE%E6%96%97%E8%8B%91%E8%B7%AF1%E6%AE%B5190%E8%99%9F,120.523478,23.872171,Central,Active/Open,470.0,10.0,ChIJ583GR6FKaTQRxA64J1HUNu8,,【李老城肉脯店】。彰化縣北斗鎮。特色店家。中價位餐廳。主打肉乾，空間呈現在地庶民風味風格，在地庶民風味。,特色店家,"{'category': '特色店家', 'scenario': ['在地庶民風味'], 'has_parking': True, 'price_level': '$$', 'is_late_night': False}",0.5224,12.86,【李老城肉脯店】。彰化縣北斗鎮。特色店家。中價位餐廳。主打肉乾，空間呈現在地庶民風味風格，在地庶民風味。
C3_376580000A_000086,阿富魯肉飯,阿富魯肉飯位於城隍廟口附近，魯肉飯的魯肉經過老闆精心的煮法，聞起來格外的香，且魯肉肥瘦剛好，入口即化，讓人忍不住多吃幾碗，配上一碗貢丸湯更是一大享受。,新竹市北區中山路75號,886-3-5254305,,,$,279.0,新竹市,北區,一~日11:00~2:00,請參考周邊路邊停車格或收費停車場,Cash,https://sunnypoen101.pixnet.net/blog/posts/10349264216,https://www.google.com/maps/search/?api=1&query=%E9%98%BF%E5%AF%8C%E9%AD%AF%E8%82%89%E9%A3%AF%20%E6%96%B0%E7%AB%B9%E5%B8%82%E5%8C%97%E5%8D%80%E4%B8%AD%E5%B1%B1%E8%B7%AF75%E8%99%9F,120.96565,24.80456,North,Active/Open,712.0,10.0,ChIJDZA-GsA1aDQRoRLAeoxdAVM,,【阿富魯肉飯】。新竹市北區。特色店家。平價實惠。主打煮法與貢丸湯，空間呈現在地庶民風味風格，在地庶民風味。,特色店家,"{'category': '特色店家', 'scenario': ['在地庶民風味'], 'has_parking': True, 'price_level': '$', 'is_late_night': False}",0.5223,12.84,【阿富魯肉飯】。新竹市北區。特色店家。平價實惠。主打煮法與貢丸湯，空間呈現在地庶民風味風格，在地庶民風味。
C3_382000000A_207940,雪花軒涼麵,三峽地區極具代表性的老字號涼麵店，以傳承多年的獨門麻醬與親民價格，成為在地人從小吃到大的日常美味記憶。招牌涼麵麵條 Q 彈且吸附力極佳，濃郁香醇的麻醬中帶有迷人蒜香，搭配一碗用料紮實的味噌三合一湯，堪稱最經典的台式吃法。,新北市231新店區中正路96號,886-2-86659623,,,$,825.0,新北市,新店區,05:00-14:00 （第二，四個禮拜休禮拜天）,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/share/1EExSS7kW7/,https://www.google.com/maps/search/?api=1&query=%E9%9B%AA%E8%8A%B1%E8%BB%92%E6%B6%BC%E9%BA%B5%20%E6%96%B0%E5%8C%97%E5%B8%82231%E6%96%B0%E5%BA%97%E5%8D%80%E4%B8%AD%E6%AD%A3%E8%B7%AF96%E8%99%9F,121.54345,24.97054,North,Active/Open,774.0,10.0,ChIJX7GRg_MBaDQRpl4OZWLey4A,,【雪花軒涼麵】。新北市新店區。特色店家。中式台式。平價實惠。主打味噌與代表性，空間呈現在地庶民風味風格，在地庶民風味。,特色店家,"{'category': '特色店家', 'scenario': ['在地庶民風味'], 'has_parking': True, 'price_level': '$', 'is_late_night': False}",0.5189,12.28,【雪花軒涼麵】。新北市新店區。特色店家。中式台式。平價實惠。主打味噌與代表性，空間呈現在地庶民風味風格，在地庶民風味。
C3_395000000A_001077,台南小南碗粿,小南的碗粿像布丁一樣很有彈性，搖起來會晃動，內容料好又實在，醬料也不會太鹹，浮水虱目魚粳也很美味，粳肉比一般店家做的還要Q軟，店面雖小，但整理得乾淨整潔，前陳總統時還曾被邀請參加國宴，目前沒做批發，但有宅配服務。,臺南市700中西區府前路二段140號,886-6-2243136,,,$,2072.0,臺南市,中西區,週一~週日09:30–16:00，週三休息,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/tainanshiaunanwanguo/,https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E5%8D%97%E5%B0%8F%E5%8D%97%E7%A2%97%E7%B2%BF%20%E8%87%BA%E5%8D%97%E5%B8%82700%E4%B8%AD%E8%A5%BF%E5%8D%80%E5%BA%9C%E5%89%8D%E8%B7%AF%E4%BA%8C%E6%AE%B5140%E8%99%9F,120.19453,22.99129,South,,,,ChIJjxYRvXp2bjQRMYkw9M4MhhA,,【台南小南碗粿】。臺南市中西區。特色店家。平價實惠。主打虱目魚與彈性，空間呈現在地庶民風味風格，在地庶民風味，文青設計感空間。,特色店家,"{'category': '特色店家', 'scenario': ['在地庶民風味', '文青設計感空間'], 'has_parking': True, 'price_level': '$', 'is_late_night': False}",0.5188,12.26,【台南小南碗粿】。臺南市中西區。特色店家。平價實惠。主打虱目魚與彈性，空間呈現在地庶民風味風格，在地庶民風味，文青設計感空間。
C3_395000000A_001820,邱家小卷米粉,身為台南國華街代表性的排隊名店，憑藉新鮮現燙的極致海味，在熱鬧街區中創下讓無數饕客甘願排隊半小時以上的傳奇美味。招牌小卷口感彈牙清脆且毫無腥味，搭配吸飽鮮甜原汁的米粉與散發天然甘美的湯頭，每一口都是最純粹、道地的台南海味精華。,臺南市700中西區國華街三段253號,886-6-2210517,,,$,236.0,臺南市,中西區,週一~週日11:00–17:00，週三休息,海安路地下停車場,Cash,https://www.facebook.com/%E9%82%B1%E5%AE%B6%E5%82%B3%E7%B5%B1%E5%B0%8F%E5%90%83%E5%B0%8F%E5%8D%B7%E7%B1%B3%E7%B2%89-242547202445920/,https://www.google.com/maps/search/?api=1&query=%E9%82%B1%E5%AE%B6%E5%B0%8F%E5%8D%B7%E7%B1%B3%E7%B2%89%20%E8%87%BA%E5%8D%97%E5%B8%82700%E4%B8%AD%E8%A5%BF%E5%8D%80%E5%9C%8B%E8%8F%AF%E8%A1%97%E4%B8%89%E6%AE%B5253%E8%99%9F,120.19951,22.99929,South,Active/Open,8793.0,10.0,ChIJZ1Zt6WR2bjQRNzPYYyIaN5Q,,【邱家小卷米粉】。臺南市中西區。特色店家。平價實惠。主打海味與湯頭，空間呈現在地庶民風味風格，在地庶民風味。,特色店家,"{'category': '特色店家', 'scenario': ['在地庶民風味'], 'has_parking': True, 'price_level': '$', 'is_late_night': False}",0.5137,11.47,【邱家小卷米粉】。臺南市中西區。特色店家。平價實惠。主打海味與湯頭，空間呈現在地庶民風味風格，在地庶民風味。
C3_395000000A_001964,呷霸浮水魚羹,營業時間：09：00~20：30有別於一般以虱目魚漿做成的魚丸，「呷霸白北浮水魚羹」選用深海白北魚做原料，再混合鴨蛋一起攪打，配上魚骨熬製的高湯，可說是相當特別的料理。,臺南市700中西區民族路二段343號,886-6-2233634,,,$,334.0,臺南市,中西區,週一~週日09:00–20:00,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/p/%E5%91%B7%E9%9C%B8%E7%99%BD%E8%85%B9%E6%B5%AE%E6%B0%B4%E9%AD%9A%E7%BE%B9%E5%B0%88%E8%B3%A3%E5%BA%97-100063777018181/,https://www.google.com/maps/search/?api=1&query=%E5%91%B7%E9%9C%B8%E6%B5%AE%E6%B0%B4%E9%AD%9A%E7%BE%B9%20%E8%87%BA%E5%8D%97%E5%B8%82700%E4%B8%AD%E8%A5%BF%E5%8D%80%E6%B0%91%E6%97%8F%E8%B7%AF%E4%BA%8C%E6%AE%B5343%E8%99%9F,120.20248,22.99677,South,Active/Open,383.0,10.0,ChIJcV-RgmF2bjQRoXD_48bOURU,,【呷霸浮水魚羹】。臺南市中西區。特色餐廳。平價實惠。主打虱目魚漿與白北魚，空間呈現在地庶民風味風格，在地庶民風味，文青設計感空間。,特色餐廳,"{'category': '特色餐廳', 'scenario': ['在地庶民風味', '文青設計感空間'], 'has_parking': True, 'price_level': '$', 'is_late_night': False}",0.5134,11.42,【呷霸浮水魚羹】。臺南市中西區。特色餐廳。平價實惠。主打虱目魚漿與白北魚，空間呈現在地庶民風味風格，在地庶民風味，文青設計感空間。
C3_387000000A_000769,幸發亭蜜豆冰 - 北平店,"民國27年,最早的蜜豆冰(ミツマメ)是龍井區人 陳溪先生在台中火車站旁,以手推車沿街叫賣的方式經營的,當時的蜜豆冰是參考日本的四果冰,再加上十多種配料製成的.民國32年左右,進入第一市場,終於有個小小的攤位,並將攤位命名為[辛發亭].在一次大火中, 辛發亭幸運的只有招牌和少部分店面受損,於是火災後[辛發亭]便改名為[幸發亭],希望能夠化辛酸為幸運.豐富配料的蜜豆冰是當年許多學生、阿兵哥、台中人記憶中的好味道，近幾年來也陸續開發新產品,例如雪綿冰、手工豆花、嫩仙草等.數十年來秉持實在用心的經營理念，目前已交由第三代經營，繼續傳承這令人懷念的美妙滋味.推薦菜單：招牌蜜豆冰、紅豆牛奶冰、芒果冰、各類雪綿冰",臺中市404北區北平路2段98-2號,886-4-22935339,,,$,399.0,臺中市,北區,11:00~23:00,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/FortunateIce/?locale=zh_TW,https://www.google.com/maps/search/?api=1&query=%E5%B9%B8%E7%99%BC%E4%BA%AD%E8%9C%9C%E8%B1%86%E5%86%B0%20-%20%E5%8C%97%E5%B9%B3%E5%BA%97%20%E8%87%BA%E4%B8%AD%E5%B8%82404%E5%8C%97%E5%8D%80%E5%8C%97%E5%B9%B3%E8%B7%AF2%E6%AE%B598-2%E8%99%9F,120.67519,24.17144,Central,Active/Open,,,ChIJSSc6W2M9aTQR21IcWdCpll0,303.0,【幸發亭蜜豆冰 - 北平店】。臺中市北區。甜點冰品店。平價實惠。主打芒果冰與手推車，空間呈現簡潔用餐環境風格，在地庶民風味，簡潔用餐環境。,甜點冰品店,"{'category': '甜點冰品店', 'scenario': ['在地庶民風味', '簡潔用餐環境'], 'has_parking': True, 'price_level': '$', 'is_late_night': True}",0.5117,11.16,【幸發亭蜜豆冰 - 北平店】。臺中市北區。甜點冰品店。平價實惠。主打芒果冰與手推車，空間呈現簡潔用餐環境風格，在地庶民風味，簡潔用餐環境。
C3_376580000A_000046,大千米苔目冰店,"老闆娘表示，從福建來台灣的公公在新竹落腳後，與當地人學做米苔目，並且再近一步的改良在來米粉與地瓜粉的比例做出有筋度有米香的米苔目，而店名的由來是原本就在經營的""大千電器行""沿用至此，然而形成了大千冰店的由來。",新竹市北區警光路24號,886-3-5266300,,,$,513.0,新竹市,北區,二~日9:00~21:00,請參考周邊路邊停車格或收費停車場,Cash,https://www.facebook.com/profile.php?id=100063952155308&sk=photos&locale=zh_TW,https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E5%8D%83%E7%B1%B3%E8%8B%94%E7%9B%AE%E5%86%B0%E5%BA%97%20%E6%96%B0%E7%AB%B9%E5%B8%82%E5%8C%97%E5%8D%80%E8%AD%A6%E5%85%89%E8%B7%AF24%E8%99%9F,120.957441,24.797512,North,Active/Open,,,ChIJnUnHGZQ1aDQRKg4QHjTYu9g,104.0,【大千米苔目冰店】。新竹市北區。甜點冰品店。平價實惠。主打地瓜粉與在來米粉，空間呈現在地庶民風味風格，在地庶民風味，簡潔用餐環境。,甜點冰品店,"{'category': '甜點冰品店', 'scenario': ['在地庶民風味', '簡潔用餐環境'], 'has_parking': True, 'price_level': '$', 'is_late_night': False}",0.5069,10.47,【大千米苔目冰店】。新竹市北區。甜點冰品店。平價實惠。主打地瓜粉與在來米粉，空間呈現在地庶民風味風格，在地庶民風味，簡潔用餐環境。
